long,lat,trail
145.0100471618959,-37.833790819650915,CAPITAL CITY TRAIL
145.01024299411907,-37.83359608326238,CAPITAL CITY TRAIL
145.01046422376433,-37.833371842982885,CAPITAL CITY TRAIL
145.0106683113443,-37.8331195602651,CAPITAL CITY TRAIL
145.0107900411197,-37.832889807732165,CAPITAL CITY TRAIL
145.01085958229083,-37.83261501262619,CAPITAL CITY TRAIL
145.01092449009465,-37.83220507636859,CAPITAL CITY TRAIL
145.01096350463632,-37.83195280793429,CAPITAL CITY TRAIL
145.01105329067448,-37.8317681051112,CAPITAL CITY TRAIL
145.01115763611932,-37.83162844893476,CAPITAL CITY TRAIL
145.01132552325188,-37.831484281692035,CAPITAL CITY TRAIL
145.01153991210037,-37.83134461473263,CAPITAL CITY TRAIL
145.01238904648784,-37.830889736112795,CAPITAL CITY TRAIL
145.01254927939124,-37.83083109783797,CAPITAL CITY TRAIL
145.01264784478624,-37.83026016106049,CAPITAL CITY TRAIL
145.00621491738687,-37.83118507065326,CAPITAL CITY TRAIL
145.00651267488072,-37.831247976948866,CAPITAL CITY TRAIL
145.00667033475128,-37.83129597074945,CAPITAL CITY TRAIL
145.00700657680002,-37.83138188245147,CAPITAL CITY TRAIL
145.0072196801631,-37.83141593204187,CAPITAL CITY TRAIL
145.00747359981943,-37.83142695101929,CAPITAL CITY TRAIL
145.007724306825,-37.831447641876785,CAPITAL CITY TRAIL
145.00800927189297,-37.83152071573737,CAPITAL CITY TRAIL
145.00835363832294,-37.8316227680922,CAPITAL CITY TRAIL
145.0085920753749,-37.831714628692296,CAPITAL CITY TRAIL
145.00867342437547,-37.83176839347733,CAPITAL CITY TRAIL
145.0088994314843,-37.83203722288623,CAPITAL CITY TRAIL
145.0090079141391,-37.83215550134536,CAPITAL CITY TRAIL
145.0091502524656,-37.83223792283363,CAPITAL CITY TRAIL
145.0093137414781,-37.83227653331482,CAPITAL CITY TRAIL
145.00951862771626,-37.83230601319354,CAPITAL CITY TRAIL
145.00969941774403,-37.83230420573572,CAPITAL CITY TRAIL
145.0098801944897,-37.83227909370906,CAPITAL CITY TRAIL
145.01000672967734,-37.83223966098631,CAPITAL CITY TRAIL
145.0100911434623,-37.83217853295688,CAPITAL CITY TRAIL
145.01013777795126,-37.83206400864635,CAPITAL CITY TRAIL
145.01018294850468,-37.83190269833739,CAPITAL CITY TRAIL
145.01018743137217,-37.83165177823738,CAPITAL CITY TRAIL
145.01019645249843,-37.83159443347602,CAPITAL CITY TRAIL
145.01022808746035,-37.83152632076644,CAPITAL CITY TRAIL
145.01029800000333,-37.83140329256156,CAPITAL CITY TRAIL
145.01045853105003,-37.83118935658209,CAPITAL CITY TRAIL
145.0106257404608,-37.83109434789269,CAPITAL CITY TRAIL
145.0109059280369,-37.83094019085636,CAPITAL CITY TRAIL
145.0112041831443,-37.830807534688006,CAPITAL CITY TRAIL
145.0115069651676,-37.830682041172295,CAPITAL CITY TRAIL
145.0118873488468,-37.830517818833805,CAPITAL CITY TRAIL
145.01197831959743,-37.83046485362753,CAPITAL CITY TRAIL
145.0121015719572,-37.830409556921566,CAPITAL CITY TRAIL
145.01224977133762,-37.83035484049012,CAPITAL CITY TRAIL
145.0124097100356,-37.83030943267508,CAPITAL CITY TRAIL
145.01251535785562,-37.83028265305037,CAPITAL CITY TRAIL
145.01264784478624,-37.83026016106049,CAPITAL CITY TRAIL
145.01264784478624,-37.83026016106049,CAPITAL CITY TRAIL
145.01285211823995,-37.83023780812167,CAPITAL CITY TRAIL
145.01305608453816,-37.83022672995974,CAPITAL CITY TRAIL
145.0132805976789,-37.83023194192955,CAPITAL CITY TRAIL
145.01338258373553,-37.83024298765154,CAPITAL CITY TRAIL
145.01346830843283,-37.830260656548184,CAPITAL CITY TRAIL
145.013635720393,-37.830300570785695,CAPITAL CITY TRAIL
145.01379823320178,-37.83032872552466,CAPITAL CITY TRAIL
145.01391380115675,-37.830345930257955,CAPITAL CITY TRAIL
145.0140370692142,-37.83038374160883,CAPITAL CITY TRAIL
145.01413519813934,-37.830420768323265,CAPITAL CITY TRAIL
144.98781297351388,-37.83020388733818,CAPITAL CITY TRAIL
144.9880423558853,-37.83042431077461,CAPITAL CITY TRAIL
144.98860037749407,-37.830986021994555,CAPITAL CITY TRAIL
144.9888743908306,-37.831258942832754,CAPITAL CITY TRAIL
144.98906640343355,-37.83143824641589,CAPITAL CITY TRAIL
144.98958044118663,-37.83192220535059,CAPITAL CITY TRAIL
144.9900084703667,-37.83237442262971,CAPITAL CITY TRAIL
144.99007046446914,-37.832520394748144,CAPITAL CITY TRAIL
144.9901504667127,-37.8326409836079,CAPITAL CITY TRAIL
144.99022046521083,-37.83277267638423,CAPITAL CITY TRAIL
144.99049143986036,-37.83296197693899,CAPITAL CITY TRAIL
144.99089361175967,-37.83320976970951,CAPITAL CITY TRAIL
144.99124662200526,-37.83336614418133,CAPITAL CITY TRAIL
144.99157906372946,-37.833502629359174,CAPITAL CITY TRAIL
144.99198409361654,-37.833642304402645,CAPITAL CITY TRAIL
144.99310406837793,-37.833908154518646,CAPITAL CITY TRAIL
144.9875041984154,-37.82992262070016,CAPITAL CITY TRAIL
144.9876207671533,-37.83001730337167,CAPITAL CITY TRAIL
144.98781297351388,-37.83020388733818,CAPITAL CITY TRAIL
144.97688843699774,-37.8234105926542,CAPITAL CITY TRAIL
144.97721206661788,-37.82368481284615,CAPITAL CITY TRAIL
144.97737854068495,-37.823834684353045,CAPITAL CITY TRAIL
144.93586697880335,-37.80866393148253,CAPITAL CITY TRAIL
144.9358151048087,-37.80873598066306,CAPITAL CITY TRAIL
144.9357763486623,-37.80878258160579,CAPITAL CITY TRAIL
144.93577042910024,-37.808850012464795,CAPITAL CITY TRAIL
144.93580822278983,-37.80889364590635,CAPITAL CITY TRAIL
144.936048313599,-37.80907396908087,CAPITAL CITY TRAIL
144.93625754682927,-37.80923625614757,CAPITAL CITY TRAIL
144.9363252604465,-37.809312874931386,CAPITAL CITY TRAIL
144.93636956112445,-37.80938047119875,CAPITAL CITY TRAIL
144.93642055797557,-37.80948284983625,CAPITAL CITY TRAIL
144.93629908361527,-37.80948515866096,CAPITAL CITY TRAIL
145.00962990490115,-37.808185773662764,CAPITAL CITY TRAIL
145.0096412759907,-37.808318664898906,CAPITAL CITY TRAIL
145.0096407523686,-37.808398024687556,CAPITAL CITY TRAIL
145.0096775101435,-37.80863174728998,CAPITAL CITY TRAIL
145.00973678489729,-37.80872621931484,CAPITAL CITY TRAIL
145.00981623672774,-37.80878456110804,CAPITAL CITY TRAIL
145.00993106563791,-37.80883681272625,CAPITAL CITY TRAIL
145.01006819870364,-37.80886218714951,CAPITAL CITY TRAIL
145.01018018863545,-37.80887124362543,CAPITAL CITY TRAIL
145.0046826537521,-37.806407859641496,CAPITAL CITY TRAIL
145.00483198785187,-37.80640553092417,CAPITAL CITY TRAIL
145.00503996044014,-37.80642002858423,CAPITAL CITY TRAIL
145.00524336465853,-37.80645265885248,CAPITAL CITY TRAIL
145.00561360912087,-37.80654874532522,CAPITAL CITY TRAIL
145.00592671625344,-37.80660494139853,CAPITAL CITY TRAIL
145.00625124727685,-37.80662305769762,CAPITAL CITY TRAIL
145.0068134600517,-37.8066085208757,CAPITAL CITY TRAIL
145.00775961813568,-37.80655587884173,CAPITAL CITY TRAIL
145.00807271584776,-37.806508712987444,CAPITAL CITY TRAIL
145.00818013022013,-37.80650870571264,CAPITAL CITY TRAIL
145.00834697423934,-37.806586664675386,CAPITAL CITY TRAIL
145.00853209937208,-37.80664104995778,CAPITAL CITY TRAIL
145.00877664826655,-37.806715376214925,CAPITAL CITY TRAIL
145.00904177204725,-37.80684047216835,CAPITAL CITY TRAIL
145.00922233429364,-37.806951067846526,CAPITAL CITY TRAIL
145.00935262949176,-37.80715958410257,CAPITAL CITY TRAIL
145.00938922003692,-37.8073481619802,CAPITAL CITY TRAIL
145.00940752757367,-37.80754036691787,CAPITAL CITY TRAIL
145.0095172614232,-37.807794216001746,CAPITAL CITY TRAIL
145.00960413624665,-37.8080172415537,CAPITAL CITY TRAIL
145.0096270034261,-37.80811515570748,CAPITAL CITY TRAIL
145.00962990490115,-37.808185773662764,CAPITAL CITY TRAIL
144.93614766706474,-37.80625867275787,CAPITAL CITY TRAIL
144.93614753142862,-37.806419120479106,CAPITAL CITY TRAIL
144.93617085266703,-37.806567954071845,CAPITAL CITY TRAIL
144.93632394214117,-37.80716407600151,CAPITAL CITY TRAIL
144.93633590222183,-37.807285711994595,CAPITAL CITY TRAIL
144.9363052926291,-37.80738930705251,CAPITAL CITY TRAIL
144.93622495961282,-37.807542426557994,CAPITAL CITY TRAIL
144.93615099783298,-37.807713569528275,CAPITAL CITY TRAIL
144.93607674337187,-37.80821806946809,CAPITAL CITY TRAIL
144.93604051031355,-37.80833393313344,CAPITAL CITY TRAIL
144.9359686021155,-37.80851532868312,CAPITAL CITY TRAIL
144.93586697880335,-37.80866393148253,CAPITAL CITY TRAIL
145.005549350437,-37.802902257119555,CAPITAL CITY TRAIL
145.00565022797144,-37.803008966051664,CAPITAL CITY TRAIL
145.0056727661239,-37.80303280657247,CAPITAL CITY TRAIL
145.00568132101074,-37.803057157722485,CAPITAL CITY TRAIL
145.00571162548002,-37.80314341522463,CAPITAL CITY TRAIL
145.00571370967066,-37.80314911039943,CAPITAL CITY TRAIL
145.0057527687104,-37.80325583567755,CAPITAL CITY TRAIL
145.00575963493426,-37.80338276489611,CAPITAL CITY TRAIL
145.0057847831301,-37.80351513261438,CAPITAL CITY TRAIL
145.00578250669298,-37.803623928567156,CAPITAL CITY TRAIL
145.00576880381098,-37.80374360563964,CAPITAL CITY TRAIL
145.00569796620658,-37.8038415260852,CAPITAL CITY TRAIL
145.00559741807697,-37.80393582041611,CAPITAL CITY TRAIL
145.00544659279697,-37.804040997525206,CAPITAL CITY TRAIL
145.0053209033521,-37.804100840911225,CAPITAL CITY TRAIL
145.00520663778144,-37.80412985838261,CAPITAL CITY TRAIL
145.00501238309664,-37.804108107311045,CAPITAL CITY TRAIL
145.00404338841471,-37.80396126875265,CAPITAL CITY TRAIL
145.00383085031473,-37.80393407699557,CAPITAL CITY TRAIL
145.00362288453738,-37.803937710012775,CAPITAL CITY TRAIL
145.00352196635112,-37.8039472123459,CAPITAL CITY TRAIL
145.00516667073543,-37.80268037112668,CAPITAL CITY TRAIL
145.00530252736385,-37.802773525879175,CAPITAL CITY TRAIL
145.005549350437,-37.802902257119555,CAPITAL CITY TRAIL
145.0050330865912,-37.8025687103056,CAPITAL CITY TRAIL
145.00516667073543,-37.80268037112668,CAPITAL CITY TRAIL
145.0050099894169,-37.802483414588096,CAPITAL CITY TRAIL
145.0050330865912,-37.8025687103056,CAPITAL CITY TRAIL
144.9364265564795,-37.80222668580123,CAPITAL CITY TRAIL
144.93626113853995,-37.80249049723427,CAPITAL CITY TRAIL
144.93626113853995,-37.80249049723427,CAPITAL CITY TRAIL
144.93620646176493,-37.802577695740396,CAPITAL CITY TRAIL
144.93597477550514,-37.80277057561736,CAPITAL CITY TRAIL
144.93554932924587,-37.803356332311196,CAPITAL CITY TRAIL
144.93584046317415,-37.80370861596171,CAPITAL CITY TRAIL
144.94076382539146,-37.787340729214186,CAPITAL CITY TRAIL
144.94091659215266,-37.78727316269755,CAPITAL CITY TRAIL
144.93630632246197,-37.805793689439675,CAPITAL CITY TRAIL
144.9362211694824,-37.80598432173541,CAPITAL CITY TRAIL
144.9361653581142,-37.806133114168446,CAPITAL CITY TRAIL
144.93614766706474,-37.80625867275787,CAPITAL CITY TRAIL
145.000061890575,-37.79629751752958,CAPITAL CITY TRAIL
144.99999605200014,-37.79633288492766,CAPITAL CITY TRAIL
144.9999617746697,-37.79636552404224,CAPITAL CITY TRAIL
144.99994349369118,-37.79641810883353,CAPITAL CITY TRAIL
144.99994349363965,-37.79648701364069,CAPITAL CITY TRAIL
144.99991150185957,-37.7965595449953,CAPITAL CITY TRAIL
144.99985208969065,-37.79661031599622,CAPITAL CITY TRAIL
144.9997698250651,-37.796653834689,CAPITAL CITY TRAIL
144.99969670089814,-37.79668647364273,CAPITAL CITY TRAIL
144.99967505432622,-37.796693760961325,CAPITAL CITY TRAIL
144.99962129214404,-37.7967118594074,CAPITAL CITY TRAIL
144.9994978950338,-37.79674268523621,CAPITAL CITY TRAIL
144.99943904132192,-37.796762699127775,CAPITAL CITY TRAIL
144.99940191936562,-37.79677532301032,CAPITAL CITY TRAIL
144.99931965538738,-37.796824281694335,CAPITAL CITY TRAIL
144.99925338538546,-37.796887745793164,CAPITAL CITY TRAIL
144.9991551241712,-37.796982035911554,CAPITAL CITY TRAIL
144.99911949265146,-37.79701887618,CAPITAL CITY TRAIL
144.99907971429948,-37.7970600061173,CAPITAL CITY TRAIL
144.9990294405323,-37.79711621707221,CAPITAL CITY TRAIL
144.9989997320867,-37.79719600131876,CAPITAL CITY TRAIL
144.9990157272816,-37.79730117191182,CAPITAL CITY TRAIL
144.99904085016823,-37.79735300545062,CAPITAL CITY TRAIL
144.9990642687809,-37.79740132232573,CAPITAL CITY TRAIL
144.99907285390987,-37.797419035358374,CAPITAL CITY TRAIL
144.99919624977105,-37.79762574967795,CAPITAL CITY TRAIL
144.9992150507587,-37.79765527771652,CAPITAL CITY TRAIL
144.99921753060977,-37.79765917189991,CAPITAL CITY TRAIL
144.99930593565347,-37.79779801184077,CAPITAL CITY TRAIL
144.99934935253043,-37.79786872968491,CAPITAL CITY TRAIL
144.99956415548078,-37.79808088434869,CAPITAL CITY TRAIL
144.9997995267099,-37.798322051173706,CAPITAL CITY TRAIL
144.99988636333558,-37.79837826260927,CAPITAL CITY TRAIL
145.00025016771377,-37.79855604521673,CAPITAL CITY TRAIL
145.00026113207198,-37.798561403500436,CAPITAL CITY TRAIL
145.00028173113242,-37.79857327336077,CAPITAL CITY TRAIL
145.00045308704134,-37.79867201272826,CAPITAL CITY TRAIL
145.00066262443005,-37.79875985032191,CAPITAL CITY TRAIL
145.00069531781614,-37.79877355540029,CAPITAL CITY TRAIL
145.00072177622354,-37.798790562709065,CAPITAL CITY TRAIL
145.00123691190103,-37.799121699483514,CAPITAL CITY TRAIL
145.00142429934894,-37.799234120911684,CAPITAL CITY TRAIL
145.00164139577822,-37.799353794768095,CAPITAL CITY TRAIL
145.00172823467017,-37.79939731142075,CAPITAL CITY TRAIL
145.00184706656376,-37.79943901559088,CAPITAL CITY TRAIL
145.00196132712392,-37.79948434538061,CAPITAL CITY TRAIL
145.00214643118076,-37.79957137975265,CAPITAL CITY TRAIL
145.0023498174565,-37.79966022631066,CAPITAL CITY TRAIL
145.0025554916545,-37.799798031534245,CAPITAL CITY TRAIL
145.0027725925615,-37.79994671492361,CAPITAL CITY TRAIL
145.00312909775664,-37.800215070943864,CAPITAL CITY TRAIL
145.00338781936122,-37.8004221312048,CAPITAL CITY TRAIL
145.00339190739118,-37.80042540355545,CAPITAL CITY TRAIL
145.00339318265432,-37.80042698118684,CAPITAL CITY TRAIL
145.00352674492,-37.80059222155325,CAPITAL CITY TRAIL
145.00362273173803,-37.80075178654167,CAPITAL CITY TRAIL
145.00074531063828,-37.79615090002276,CAPITAL CITY TRAIL
145.00054676248615,-37.7962132069025,CAPITAL CITY TRAIL
145.00029768581683,-37.796227714055654,CAPITAL CITY TRAIL
145.000061890575,-37.79629751752958,CAPITAL CITY TRAIL
145.00074531063828,-37.79615090002276,CAPITAL CITY TRAIL
145.00092380310772,-37.796108034984755,CAPITAL CITY TRAIL
145.00105862299074,-37.79603550248342,CAPITAL CITY TRAIL
145.0012145630573,-37.796022725570545,CAPITAL CITY TRAIL
145.0011431917219,-37.79550276715978,CAPITAL CITY TRAIL
145.00116599978162,-37.79566893322862,CAPITAL CITY TRAIL
145.00113887042093,-37.795818518458674,CAPITAL CITY TRAIL
145.0012145630573,-37.796022725570545,CAPITAL CITY TRAIL
145.00108696252926,-37.795301990835455,CAPITAL CITY TRAIL
145.0011021011726,-37.795362052110534,CAPITAL CITY TRAIL
145.0011431917219,-37.79550276715978,CAPITAL CITY TRAIL
145.0010331206288,-37.79512255490221,CAPITAL CITY TRAIL
145.00108696252926,-37.795301990835455,CAPITAL CITY TRAIL
144.94091659215266,-37.78727316269755,CAPITAL CITY TRAIL
144.94182929309227,-37.78687332495413,CAPITAL CITY TRAIL
144.94198181477967,-37.78679273458571,CAPITAL CITY TRAIL
144.94198181477967,-37.78679273458571,CAPITAL CITY TRAIL
144.94206672331484,-37.786747869954254,CAPITAL CITY TRAIL
144.96913956751834,-37.81973627084204,CAPITAL CITY TRAIL
144.96849040342514,-37.819744685101824,CAPITAL CITY TRAIL
145.0147619717069,-37.81972838631753,CAPITAL CITY TRAIL
145.01489155943986,-37.82005356719656,CAPITAL CITY TRAIL
145.01490812303882,-37.8201626909016,CAPITAL CITY TRAIL
144.97194395658454,-37.819501812952076,CAPITAL CITY TRAIL
144.97174317639485,-37.81958588161537,CAPITAL CITY TRAIL
144.97158992322954,-37.81962022677812,CAPITAL CITY TRAIL
144.9712447474613,-37.81960909287452,CAPITAL CITY TRAIL
144.96954047300903,-37.81973146190154,CAPITAL CITY TRAIL
144.96913956751834,-37.81973627084204,CAPITAL CITY TRAIL
144.97194395658454,-37.819501812952076,CAPITAL CITY TRAIL
144.97202082548037,-37.819512228464376,CAPITAL CITY TRAIL
144.97237110904774,-37.819584388898654,CAPITAL CITY TRAIL
144.9727990992274,-37.81971512928779,CAPITAL CITY TRAIL
144.9731025199763,-37.81982782024532,CAPITAL CITY TRAIL
144.9733832205386,-37.819954018622965,CAPITAL CITY TRAIL
144.97367384204063,-37.820129772725686,CAPITAL CITY TRAIL
144.9739224433109,-37.82031416660698,CAPITAL CITY TRAIL
144.97414079666794,-37.820494766534026,CAPITAL CITY TRAIL
144.97436346915313,-37.8207098041634,CAPITAL CITY TRAIL
144.97457187904823,-37.82094534243523,CAPITAL CITY TRAIL
144.97478925337245,-37.821207340118264,CAPITAL CITY TRAIL
144.975176177468,-37.8216686632865,CAPITAL CITY TRAIL
144.97547456553508,-37.82199755230097,CAPITAL CITY TRAIL
144.93783141340242,-37.78894057722434,CAPITAL CITY TRAIL
144.9376950702804,-37.789178738144415,CAPITAL CITY TRAIL
144.9373831599199,-37.789730976408265,CAPITAL CITY TRAIL
144.93694608071027,-37.79055512699169,CAPITAL CITY TRAIL
144.93679602005682,-37.79095597546859,CAPITAL CITY TRAIL
144.9365779430453,-37.79164960163447,CAPITAL CITY TRAIL
144.9362956054558,-37.793212624162024,CAPITAL CITY TRAIL
144.93611951530448,-37.79416304694607,CAPITAL CITY TRAIL
144.93596572835233,-37.79451118262146,CAPITAL CITY TRAIL
144.9359054334793,-37.79473053958056,CAPITAL CITY TRAIL
144.93587957778396,-37.79509248557394,CAPITAL CITY TRAIL
144.93842472808657,-37.7884965626331,CAPITAL CITY TRAIL
144.93783141340242,-37.78894057722434,CAPITAL CITY TRAIL
144.936594236232,-37.80147336516037,CAPITAL CITY TRAIL
144.93662926617154,-37.80163615728335,CAPITAL CITY TRAIL
144.9366584641556,-37.801766391946686,CAPITAL CITY TRAIL
144.93669058220277,-37.80190825385652,CAPITAL CITY TRAIL
144.93667973659035,-37.802001743137495,CAPITAL CITY TRAIL
144.9364265564795,-37.80222668580123,CAPITAL CITY TRAIL
145.0040729457733,-37.801128933658475,CAPITAL CITY TRAIL
145.00426262835614,-37.80124316331292,CAPITAL CITY TRAIL
145.00445459589258,-37.80135195318557,CAPITAL CITY TRAIL
145.00459857351615,-37.80145530430264,CAPITAL CITY TRAIL
145.00481111080796,-37.80157497158765,CAPITAL CITY TRAIL
145.00491553289433,-37.8016457677383,CAPITAL CITY TRAIL
145.0049368059346,-37.80166019111715,CAPITAL CITY TRAIL
145.00501186152442,-37.80170691252677,CAPITAL CITY TRAIL
145.00508535463445,-37.8017526617662,CAPITAL CITY TRAIL
145.00510242390453,-37.80178313045959,CAPITAL CITY TRAIL
145.005106076253,-37.80178965000467,CAPITAL CITY TRAIL
145.00512192354662,-37.80181793830537,CAPITAL CITY TRAIL
145.00512234933575,-37.80183409698052,CAPITAL CITY TRAIL
145.00512358458488,-37.80188103228185,CAPITAL CITY TRAIL
145.00512421530095,-37.801904974763325,CAPITAL CITY TRAIL
145.0050830844423,-37.801968441773774,CAPITAL CITY TRAIL
145.00496425297953,-37.80202103142604,CAPITAL CITY TRAIL
145.0048317112105,-37.80208087463321,CAPITAL CITY TRAIL
145.00477915114584,-37.80211532951205,CAPITAL CITY TRAIL
145.0047471732069,-37.80219146151684,CAPITAL CITY TRAIL
145.00474737877053,-37.80219192372618,CAPITAL CITY TRAIL
145.0047768750224,-37.80225132516036,CAPITAL CITY TRAIL
145.00480976193066,-37.802272757041976,CAPITAL CITY TRAIL
145.00484086483206,-37.802293027586174,CAPITAL CITY TRAIL
145.00490257123565,-37.802336543800855,CAPITAL CITY TRAIL
145.00495592615835,-37.8023867124754,CAPITAL CITY TRAIL
145.0049642775281,-37.802394566222794,CAPITAL CITY TRAIL
145.00497685311342,-37.80241900826488,CAPITAL CITY TRAIL
145.0050099894169,-37.802483414588096,CAPITAL CITY TRAIL
144.93587957778396,-37.79509248557394,CAPITAL CITY TRAIL
144.93586147087544,-37.795335880560344,CAPITAL CITY TRAIL
144.9358775715113,-37.796332464446955,CAPITAL CITY TRAIL
144.93608194403282,-37.79740650014704,CAPITAL CITY TRAIL
144.93634578418292,-37.798397703367314,CAPITAL CITY TRAIL
144.93643507937202,-37.798942835787884,CAPITAL CITY TRAIL
144.9364279639244,-37.79904585351699,CAPITAL CITY TRAIL
144.97765593374373,-37.822936873703476,CAPITAL CITY TRAIL
144.9776777712829,-37.82298479930524,CAPITAL CITY TRAIL
144.97773430926463,-37.823044966036434,CAPITAL CITY TRAIL
144.9778743774784,-37.82317550102041,CAPITAL CITY TRAIL
144.97800600104114,-37.82329030821791,CAPITAL CITY TRAIL
144.9475165418069,-37.82379434812078,CAPITAL CITY TRAIL
144.94743880902203,-37.823785042805156,CAPITAL CITY TRAIL
144.94738138000392,-37.82380019950322,CAPITAL CITY TRAIL
144.94735838799897,-37.823851807753435,CAPITAL CITY TRAIL
144.94733537402195,-37.82391858884047,CAPITAL CITY TRAIL
144.9473162069696,-37.823958053269074,CAPITAL CITY TRAIL
144.94727791308287,-37.823979291059516,CAPITAL CITY TRAIL
144.94722433376043,-37.823979267510786,CAPITAL CITY TRAIL
144.94719373174672,-37.82394889032667,CAPITAL CITY TRAIL
144.94718993781757,-37.82390030669921,CAPITAL CITY TRAIL
144.94722059710347,-37.82384871086429,CAPITAL CITY TRAIL
144.94727421873424,-37.82378800698281,CAPITAL CITY TRAIL
144.9473048927485,-37.82371515652199,CAPITAL CITY TRAIL
144.9473126608013,-37.82355425019635,CAPITAL CITY TRAIL
144.9472973508006,-37.82339417165808,CAPITAL CITY TRAIL
144.9472527571132,-37.823209677530016,CAPITAL CITY TRAIL
144.9472134824966,-37.823074495695415,CAPITAL CITY TRAIL
144.94712182220266,-37.82277691775629,CAPITAL CITY TRAIL
144.94709212607032,-37.82267510234909,CAPITAL CITY TRAIL
144.94709212607032,-37.82267510234909,CAPITAL CITY TRAIL
144.94700587145067,-37.822377066242304,CAPITAL CITY TRAIL
144.93638567684548,-37.80552864337385,CAPITAL CITY TRAIL
144.93636213330092,-37.80564489782108,CAPITAL CITY TRAIL
144.93630632246197,-37.805793689439675,CAPITAL CITY TRAIL
145.00025658513957,-37.80546091363021,CAPITAL CITY TRAIL
144.99935309367265,-37.80545926511892,CAPITAL CITY TRAIL
145.0005948220888,-37.80545909870206,CAPITAL CITY TRAIL
145.00025658513957,-37.80546091363021,CAPITAL CITY TRAIL
145.0005948220888,-37.80545909870206,CAPITAL CITY TRAIL
145.00067024093798,-37.80562410611386,CAPITAL CITY TRAIL
145.0008347934458,-37.805975879993916,CAPITAL CITY TRAIL
145.00084728885795,-37.80600562035621,CAPITAL CITY TRAIL
145.00089192968744,-37.80611187492256,CAPITAL CITY TRAIL
145.00095303630167,-37.80625358937871,CAPITAL CITY TRAIL
145.00098106401808,-37.80631858691234,CAPITAL CITY TRAIL
145.00105648365619,-37.80641831605423,CAPITAL CITY TRAIL
145.00115247196902,-37.806458207262665,CAPITAL CITY TRAIL
145.0012320377828,-37.80646861220354,CAPITAL CITY TRAIL
145.0013604442246,-37.80648540468857,CAPITAL CITY TRAIL
145.00154327847986,-37.806503534343946,CAPITAL CITY TRAIL
145.00166669158182,-37.80651259952793,CAPITAL CITY TRAIL
145.00175353669903,-37.806518037670244,CAPITAL CITY TRAIL
145.00239345305744,-37.80647450886827,CAPITAL CITY TRAIL
145.00246658481382,-37.806454560890934,CAPITAL CITY TRAIL
145.00254428845014,-37.80643279994554,CAPITAL CITY TRAIL
145.00315220811996,-37.80639833370392,CAPITAL CITY TRAIL
145.00405266084877,-37.80640374604976,CAPITAL CITY TRAIL
145.00459887511627,-37.80640916663918,CAPITAL CITY TRAIL
145.0046826537521,-37.806407859641496,CAPITAL CITY TRAIL
144.99901053123605,-37.80545809958226,CAPITAL CITY TRAIL
144.99900532754208,-37.805486995751394,CAPITAL CITY TRAIL
144.99888864921863,-37.80549040684285,CAPITAL CITY TRAIL
144.99889524045417,-37.8055531701853,CAPITAL CITY TRAIL
144.99881393833155,-37.8055508448099,CAPITAL CITY TRAIL
144.99935309367265,-37.80545926511892,CAPITAL CITY TRAIL
144.99904109360384,-37.80545820434725,CAPITAL CITY TRAIL
144.99901053123605,-37.80545809958226,CAPITAL CITY TRAIL
144.99895764526943,-37.80545791983399,CAPITAL CITY TRAIL
144.9988353458432,-37.805456868134485,CAPITAL CITY TRAIL
144.9988097366308,-37.805477536094735,CAPITAL CITY TRAIL
144.9988070879047,-37.80550976420606,CAPITAL CITY TRAIL
144.99881393833155,-37.8055508448099,CAPITAL CITY TRAIL
144.93644465114116,-37.805103138563155,CAPITAL CITY TRAIL
144.93642399655394,-37.80526822649325,CAPITAL CITY TRAIL
144.93638362856015,-37.80545678151668,CAPITAL CITY TRAIL
144.93638567684548,-37.80552864337385,CAPITAL CITY TRAIL
145.00126643202563,-37.794068157388956,CAPITAL CITY TRAIL
145.00112587131935,-37.79418999720266,CAPITAL CITY TRAIL
145.00096152315982,-37.79433414608761,CAPITAL CITY TRAIL
145.00085123662325,-37.79445255336647,CAPITAL CITY TRAIL
145.0008166378253,-37.794569244520744,CAPITAL CITY TRAIL
145.0010331206288,-37.79512255490221,CAPITAL CITY TRAIL
144.96800867302852,-37.8186937194522,CAPITAL CITY TRAIL
144.96894670013782,-37.81861067265459,CAPITAL CITY TRAIL
144.9703394731493,-37.81854658075207,CAPITAL CITY TRAIL
144.97114091847968,-37.81853289080451,CAPITAL CITY TRAIL
145.00365689292647,-37.800844873277654,CAPITAL CITY TRAIL
145.0040729457733,-37.801128933658475,CAPITAL CITY TRAIL
144.93638671538503,-37.800754599444126,CAPITAL CITY TRAIL
144.93650514342556,-37.801113480166,CAPITAL CITY TRAIL
144.936594236232,-37.80147336516037,CAPITAL CITY TRAIL
144.95816255919087,-37.82278040404548,CAPITAL CITY TRAIL
144.9584220036235,-37.822637098077855,CAPITAL CITY TRAIL
144.95855418137248,-37.822485436823335,CAPITAL CITY TRAIL
144.9606751698314,-37.821489039343895,CAPITAL CITY TRAIL
144.96138607898305,-37.82125465567012,CAPITAL CITY TRAIL
144.9613984226802,-37.82124910947084,CAPITAL CITY TRAIL
144.96219823132995,-37.82088972381709,CAPITAL CITY TRAIL
144.96244026456293,-37.820898526912615,CAPITAL CITY TRAIL
144.96369528863394,-37.82053450473392,CAPITAL CITY TRAIL
144.96138607898305,-37.82125465567012,CAPITAL CITY TRAIL
144.9613984226802,-37.82124910947084,CAPITAL CITY TRAIL
